bin	CHB_two_sided_statistic	CHB_two_sided_pvalue	CHB_two_sided_meta_pvalue	CHB_one_sided_statistic	CHB_one_sided_pvalue	CHB_one_sided_meta_pvalue	CHB_conservative_one_sided_meta_pvalue	CHB_heterozygosity_meta_pvalue	YRI_two_sided_statistic	YRI_two_sided_pvalue	YRI_two_sided_meta_pvalue	YRI_one_sided_statistic	YRI_one_sided_pvalue	YRI_one_sided_meta_pvalue	YRI_conservative_one_sided_meta_pvalue	YRI_heterozygosity_meta_pvalue
1	-2.172001724252023	0.042716559597066016	0.013130790320630564	-2.172001724252023	0.042716559597066016	0.013130790320630564	0.0037046138613702055	0.002281918758366405	-2.2859524881097326	0.0339117641210409	0.07461934263079394	-2.2859524881097326	0.0339117641210409	0.07461934263079394	0.015924811280773606	0.013794853077402141
2	-2.865905741872437	0.009889499322056999	0.013130790320630564	-2.865905741872437	0.009889499322056999	0.013130790320630564	0.0037046138613702055	0.002281918758366405	-1.9495746614744112	0.06614051571064906	0.07461934263079394	-1.9495746614744112	0.06614051571064906	0.07461934263079394	0.015924811280773606	0.013794853077402141
3	-0.5352377720895453	0.5986940568449532	0.013130790320630564	-0.5352377720895453	0.5986940568449532	0.013130790320630564	0.0037046138613702055	0.002281918758366405	-1.2564049513481985	0.22419272238087576	0.07461934263079394	-1.2564049513481985	0.22419272238087576	0.07461934263079394	0.015924811280773606	0.013794853077402141
4	-1.9063140797207854	0.07184728247044167	0.013130790320630564	-1.9063140797207854	0.07184728247044167	0.013130790320630564	0.0037046138613702055	0.002281918758366405	-0.340676292699668	0.7370848444942559	0.07461934263079394	-0.340676292699668	0.7370848444942559	0.07461934263079394	0.015924811280773606	0.013794853077402141
5	-1.2466720870111165	0.22766575266151423	0.013130790320630564	-1.2466720870111165	0.22766575266151423	0.013130790320630564	0.0037046138613702055	0.002281918758366405	-1.0580633906238235	0.30329186801476327	0.07461934263079394	-1.0580633906238235	0.30329186801476327	0.07461934263079394	0.015924811280773606	0.013794853077402141
6	-1.7495948715231746	0.09631510772068885	0.013130790320630564	-1.7495948715231746	0.09631510772068885	0.013130790320630564	0.0037046138613702055	0.002281918758366405	-0.5091107868228253	0.6165344335302254	0.07461934263079394	-0.5091107868228253	0.6165344335302254	0.07461934263079394	0.015924811280773606	0.013794853077402141
7	-1.115880783232853	0.2783841292522638	0.013130790320630564	-1.115880783232853	0.2783841292522638	0.013130790320630564	0.0037046138613702055	0.002281918758366405	-2.0411691315322735	0.05536815749932671	0.07461934263079394	-2.0411691315322735	0.05536815749932671	0.07461934263079394	0.015924811280773606	0.013794853077402141
8	-0.6676346284138734	0.5123926485837018	0.013130790320630564	-0.6676346284138734	0.5123926485837018	0.013130790320630564	0.0037046138613702055	0.002281918758366405	-1.1084695703671323	0.2814901649787451	0.07461934263079394	-1.1084695703671323	0.2814901649787451	0.07461934263079394	0.015924811280773606	0.013794853077402141
9	-0.2714928573630255	0.7889394444165075	0.013130790320630564	-0.2714928573630255	0.7889394444165075	0.013130790320630564	0.0037046138613702055	0.002281918758366405	-0.9600382759541009	0.34909126877349494	0.07461934263079394	-0.9600382759541009	0.34909126877349494	0.07461934263079394	0.015924811280773606	0.013794853077402141
10	1.1744163241295316	0.2540147981732194	0.013130790320630564	1.1744163241295316	0.2540147981732194	0.013130790320630564	0.0037046138613702055	0.002281918758366405	-0.08149005972076442	0.9358619193483209	0.07461934263079394	-0.08149005972076442	0.9358619193483209	0.07461934263079394	0.015924811280773606	0.013794853077402141
