UKB_sparse_bin	YRI_bin	UKB_WBfreq
0	0	12630
0	1	315
0	2	178
0	3	561
0	4	79
0	6	175
0	7	129
0	9	80
0	10	172
0	12	113
0	13	297
0	14	54
0	16	157
0	17	59
0	19	41
0	20	89
0	22	91
0	23	43
0	25	137
0	27	54
0	28	128
0	30	53
0	31	72
0	33	150
0	34	26
0	36	58
0	38	48
0	39	78
0	41	60
0	42	42
0	44	144
0	46	23
0	47	26
0	49	18
0	50	23
0	52	32
0	54	36
0	55	55
0	57	9
0	58	118
0	60	64
0	61	3
0	63	8
0	65	6
0	66	15
0	68	5
0	69	5
0	71	14
0	73	6
0	74	17
0	76	22
0	79	3
0	81	7
0	82	6
0	84	3
0	85	4
0	87	11
0	88	1
0	90	7
0	92	5
0	93	12
0	95	9
0	96	4
0	98	17
0	100	1
0	101	1
0	103	5
0	104	4
0	106	4
0	108	3
0	111	13
0	112	16
0	120	1
0	122	1
0	125	1
0	127	13
0	128	4
0	130	1
0	133	4
0	135	2
0	136	1
0	138	1
0	152	2
1	0	531077
1	1	19337
1	2	10533
1	3	16531
1	4	6208
1	6	12343
1	7	5773
1	9	5756
1	10	10166
1	12	4938
1	13	8670
1	14	4096
1	16	7595
1	17	3516
1	19	3314
1	20	6513
1	22	7269
1	23	2951
1	25	5358
1	27	2543
1	28	4874
1	30	2426
1	31	4662
1	33	4160
1	34	1852
1	36	3895
1	38	1632
1	39	4085
1	41	3373
1	42	1464
1	44	3034
1	46	1346
1	47	2262
1	49	2488
1	50	1290
1	52	2316
1	54	1177
1	55	1866
1	57	825
1	58	1644
1	60	1373
1	61	793
1	63	1607
1	65	747
1	66	1462
1	68	1347
1	69	593
1	71	1155
1	73	524
1	74	891
1	76	1040
1	77	405
1	79	801
1	81	349
1	82	734
1	84	411
1	85	651
1	87	490
1	88	263
1	90	520
1	92	241
1	93	405
1	95	454
1	96	227
1	98	454
1	100	141
1	101	306
1	103	229
1	104	156
1	106	237
1	108	138
1	109	233
1	111	121
1	112	160
