UKB_sparse_bin	CHB_bin	UKB_WBfreq
1	0	13
1	1	3
1	2	1
1	4	1
1	8	1
1	37	1
2	0	10
2	1	2
2	4	1
2	8	2
2	17	2
2	22	1
2	24	1
2	57	1
3	0	4
3	1	2
3	2	1
3	5	1
3	7	2
3	11	1
3	13	1
3	17	1
3	21	1
3	27	1
3	29	1
3	34	1
3	97	1
3	146	1
3	159	1
4	0	1
4	2	2
4	5	1
4	7	1
4	8	2
4	11	2
4	14	1
4	20	1
4	24	1
4	29	1
4	30	1
4	37	2
4	86	1
4	87	1
4	92	1
4	110	1
5	1	3
5	2	1
5	15	1
5	17	1
5	26	1
5	27	1
5	29	1
5	35	1
5	38	1
5	45	1
5	57	1
5	59	1
5	62	1
5	67	1
5	84	1
5	87	1
5	105	1
5	140	1
6	1	1
6	7	1
6	11	1
6	27	1
6	45	1
6	51	2
6	54	1
6	59	1
6	64	2
6	70	1
6	73	1
6	75	1
6	78	1
6	80	1
6	81	1
6	94	1
6	97	1
6	124	1
7	10	1
7	11	1
7	17	1
7	24	1
7	35	1
7	40	1
7	41	1
7	51	1
7	59	1
7	62	1
7	64	1
7	75	1
7	89	1
7	97	1
7	121	1
7	122	1
7	130	1
7	135	1
7	159	1
7	170	1
8	2	1
8	29	1
8	32	1
8	38	1
8	51	1
8	54	1
8	70	1
8	73	1
8	89	1
8	94	1
8	97	1
8	100	1
8	105	1
8	108	1
8	111	1
8	113	1
8	119	1
8	140	1
8	178	1
8	184	1
9	17	2
9	22	1
9	32	1
9	34	1
9	43	1
9	49	1
9	67	1
9	110	2
9	113	1
9	138	1
9	175	1
9	176	1
9	178	1
9	181	1
9	184	1
9	194	1
9	195	1
9	200	1
10	65	1
10	111	1
10	116	1
10	125	1
10	127	1
10	132	1
10	135	1
10	146	1
10	152	1
10	154	1
10	157	1
10	168	2
10	173	1
10	184	1
10	187	1
10	195	1
10	200	2
10	203	1
10	205	1
