UKB_WBfreq_median	CHBfreq_mean	YRIfreq_mean	CHBhet_mean	YRIhet_mean	YRIfreq_lower	YRIfreq_upper	CHBfreq_lower	CHBfreq_upper	YRIhet_lower	YRIhet_upper	CHBhet_lower	CHBhet_upper
0.0103321	0.014947954975334932	0.02520980933121277	0.02397835551983835	0.03873137938763879	0.024566672666772243	0.025902432007446696	0.014359363916239857	0.015524971702361376	0.0378466829337741	0.039709073027591586	0.023434164470178237	0.024712549967945183
0.0229986	0.038546732987666095	0.053905402696371146	0.05840799969018059	0.0807225790514056	0.05372350205108545	0.05411655001734722	0.038382261195595783	0.038710656849944666	0.0804612738302328	0.08095558568608649	0.05820070720034757	0.05861679413444015
0.0857233	0.10656026752276866	0.11681281948899598	0.15158556431622527	0.1655374025385484	0.11648715932800774	0.11716049686132286	0.1062437969513512	0.10701216170637604	0.16512723649679154	0.16592018824232907	0.1511499396224991	0.15198178303530796
0.152681	0.16695743691358925	0.16309362088610363	0.22053474113638852	0.21928587930847096	0.16264576881089543	0.16360924713584837	0.1663482853315739	0.1675831325771478	0.2186557520572117	0.2199221541935004	0.22000665982745599	0.2212539662027822
0.2287995	0.23221180248665085	0.20884192949721683	0.28178965178544463	0.2614428050884134	0.20822003474213746	0.20940294957923333	0.23153297682932777	0.23289765561033482	0.2608857779470025	0.26189084765736464	0.281322158076537	0.28226422541235757
0.308406	0.3022062177656063	0.25035918582182193	0.3346605306820177	0.29283250549404005	0.2497633128200997	0.25103597393542915	0.3014957485922248	0.30276045496151716	0.2923357304554517	0.2934783726919584	0.3341334433033346	0.33511837769318253
0.35949	0.3428267092172539	0.28083787995650744	0.35699916531288933	0.31389513829068966	0.2799878281574707	0.28154717265491824	0.34191404304454176	0.34356028183827747	0.31325826999790746	0.31453845009684384	0.35646073092640024	0.3575837308569308
0.425193	0.40150952975534515	0.31719419634960083	0.3773171689524837	0.3367332143781538	0.3164868525211502	0.3179269703540016	0.4006954417173892	0.40224435736395886	0.33615009144612945	0.3372470302187896	0.3767579773303179	0.3777619689959939
0.485913	0.45769942930551427	0.3572519883566645	0.3891284400751517	0.35362765690009534	0.3565661639131534	0.3580250224357395	0.4570355346186238	0.45843570471630973	0.3531627050453675	0.35410562977856147	0.3887780782897958	0.3895341040263884
0.585285	0.5393303579523802	0.425576263305027	0.3919817187949435	0.37231983649993927	0.42445938856559123	0.42658692562778916	0.5382304201761026	0.54052364272008	0.3716742222049034	0.3728035993743874	0.3914915295235158	0.39257660075609063
0.755537	0.7277533771794452	0.5872563622284641	0.29733413025961386	0.353262683473626	0.5861518210701017	0.5884554706027585	0.7267747943501482	0.7286447000440203	0.35266835935921786	0.35384378965209207	0.2964872153521115	0.2980999417289085
