UKB_WBfreq_median	CHBfreq_mean	YRIfreq_mean	CHBhet_mean	YRIhet_mean	YRIfreq_lower	YRIfreq_upper	CHBfreq_lower	CHBfreq_upper	YRIhet_lower	YRIhet_upper	CHBhet_lower	CHBhet_upper
0.015018199999999999	0.002184467	0.005324073	0.00424875290074462	0.01014017284362124	0.0006828704250000001	0.012401617674999994	0.00011529128750000002	0.0055825269999999995	0.0	0.023545037275616878	0.0	0.01058447342360722
0.0568031	0.06693921421052632	0.044103289473684214	0.09531134176560137	0.07416203062592948	0.012725378815789473	0.0802631026315789	0.013464472578947369	0.13567325881578943	0.03108252427594916	0.12317648522044283	0.021787127901999787	0.15950435633109783
0.097021	0.12161464631578948	0.1330409294736842	0.14958990517338722	0.18305990147710657	0.07201512455263158	0.19632675092105262	0.05274012534210526	0.20478395586842096	0.118581573087134	0.24274034292492414	0.0713346029393666	0.2505019598708413
0.157133	0.19596320789473684	0.16008765736842104	0.2036825815039865	0.22348336548583955	0.0885050975	0.21989515384210523	0.1024718577631579	0.2975919731973683	0.16491365398970861	0.30394927144296013	0.13295586696572534	0.2729661754401274
0.2223859999999999	0.2940724510526316	0.16569192789473683	0.2672830488225982	0.22716766153590348	0.10040812013157895	0.23856596496052618	0.16768642411842105	0.4333033719342105	0.1569714246830435	0.31868380797145096	0.18653808892378002	0.341536319838306
0.275614	0.2511498142105263	0.1920078452631579	0.28224052022772983	0.25626312075436486	0.12141211240789475	0.2619091781973684	0.17453377894736843	0.33657393618421033	0.18718846675787937	0.31580770794398016	0.20545112581303254	0.36348005606332945
0.391044	0.3612673178947368	0.2482942294736842	0.378740071702855	0.29552689523555814	0.17369016360526315	0.33658609573684206	0.2640458049210526	0.4330161246052632	0.20766497447272522	0.37936152571164705	0.3113296660262454	0.4284394885067702
0.477688	0.4200306510526316	0.2816764105263158	0.3712984340922003	0.3142687822466337	0.18049455763157893	0.35472102144736845	0.3233009373289474	0.5399910736842105	0.22185903073276775	0.38613902224602037	0.3091134637231484	0.42267025084814464
0.623847	0.5403680631578948	0.4539473157894737	0.3754134921717958	0.3914812181068421	0.3548975368421053	0.549457819736842	0.42206823855263154	0.6612674657894737	0.33161248686172895	0.4338232453341448	0.3033553709619574	0.43581901653116273
0.78426	0.780339915	0.58819435	0.231734749122351	0.3641995850479	0.45780652625	0.6943113262499999	0.6559528275	0.86729988125	0.32630797214669	0.41438918625587495	0.18201611720502522	0.287025254932961
