UKB_sparse_bin	CHB_bin	UKB_WBfreq
1	0	18
1	1	1
1	15	1
1	146	1
2	0	15
2	2	3
2	10	1
2	140	1
3	0	7
3	1	2
3	2	1
3	5	2
3	7	1
3	8	2
3	40	1
3	46	1
3	53	1
3	65	1
3	73	1
4	0	4
4	4	2
4	7	1
4	8	1
4	14	1
4	27	2
4	35	1
4	37	1
4	41	1
4	43	2
4	91	1
4	92	1
4	111	1
4	146	1
5	0	2
5	1	1
5	11	1
5	17	1
5	18	1
5	20	1
5	24	1
5	32	1
5	37	1
5	46	1
5	51	1
5	70	1
5	81	1
5	97	1
5	100	1
5	106	1
5	127	1
5	140	2
6	17	1
6	18	1
6	22	1
6	24	1
6	26	1
6	27	1
6	30	1
6	41	1
6	48	1
6	51	2
6	68	1
6	70	1
6	84	1
6	87	1
6	95	1
6	106	1
6	118	1
6	119	1
6	173	1
7	2	1
7	10	1
7	13	1
7	21	1
7	35	1
7	37	1
7	48	1
7	54	1
7	59	2
7	62	2
7	64	1
7	70	1
7	80	1
7	83	1
7	114	1
7	121	1
7	132	1
7	143	1
8	32	1
8	37	2
8	40	1
8	48	1
8	62	1
8	84	1
8	94	1
8	95	1
8	97	2
8	103	1
8	105	2
8	113	1
8	116	1
8	119	1
8	140	1
8	154	1
8	162	1
9	37	1
9	56	1
9	92	1
9	94	1
9	103	1
9	108	1
9	121	1
9	125	1
9	154	2
9	156	1
9	157	1
9	159	1
9	168	2
9	170	1
9	173	2
9	184	1
9	186	1
10	43	1
10	70	1
10	73	1
10	78	1
10	84	1
10	130	1
10	132	1
10	140	1
10	146	1
10	149	1
10	151	1
10	175	1
10	179	1
10	181	1
10	187	1
10	189	1
10	200	1
10	203	1
10	206	3
