UKB_sparse_bin	CHB_bin	UKB_WBfreq
1	0	17
1	1	2
1	7	1
2	0	12
2	1	1
2	10	1
2	29	1
2	35	2
2	56	1
2	94	1
3	0	8
3	1	2
3	2	1
3	4	1
3	22	1
3	48	1
3	56	1
3	57	2
3	105	1
3	116	1
4	0	2
4	1	3
4	2	1
4	4	1
4	5	1
4	18	1
4	20	1
4	27	1
4	37	1
4	43	1
4	53	1
4	54	1
4	73	1
4	133	1
4	140	1
4	149	1
5	0	2
5	1	1
5	15	1
5	17	2
5	20	1
5	21	1
5	38	1
5	40	1
5	56	2
5	62	1
5	78	1
5	103	1
5	125	1
5	154	1
5	165	1
5	171	1
6	1	1
6	8	1
6	10	2
6	11	1
6	13	2
6	21	1
6	29	1
6	32	1
6	45	1
6	70	1
6	75	1
6	86	1
6	91	2
6	103	1
6	105	1
6	165	1
7	2	1
7	17	1
7	24	1
7	37	1
7	45	1
7	46	1
7	48	1
7	54	1
7	59	1
7	67	1
7	81	1
7	92	1
7	94	1
7	99	1
7	111	1
7	122	1
7	124	2
7	162	1
8	1	1
8	27	1
8	34	1
8	35	1
8	45	1
8	48	1
8	64	1
8	70	1
8	75	1
8	81	1
8	83	1
8	92	1
8	94	1
8	103	1
8	133	1
8	138	1
8	160	1
8	167	1
8	183	1
9	10	1
9	14	1
9	59	1
9	64	1
9	86	1
9	89	1
9	92	1
9	97	1
9	99	1
9	105	1
9	106	1
9	135	1
9	148	1
9	149	1
9	159	1
9	164	2
9	167	1
9	202	1
10	17	1
10	48	1
10	100	1
10	149	1
10	156	1
10	162	2
10	165	1
10	173	1
10	178	1
10	184	4
10	186	1
10	187	2
10	200	2
10	206	1
