UKB_sparse_bin	CHB_bin	UKB_WBfreq
0	0	23308
0	1	1219
0	2	1002
0	4	336
0	5	121
0	7	204
0	8	215
0	10	109
0	11	290
0	13	95
0	14	255
0	15	55
0	17	96
0	18	45
0	20	36
0	21	127
0	22	62
0	24	60
0	26	88
0	27	186
0	29	55
0	30	36
0	32	37
0	34	40
0	35	45
0	37	61
0	38	23
0	40	35
0	41	24
0	43	22
0	45	10
0	46	132
0	48	38
0	49	20
0	51	45
0	53	10
0	54	49
0	56	30
0	57	27
0	59	29
0	61	3
0	62	5
0	64	2
0	65	9
0	67	5
0	68	8
0	70	55
0	72	16
0	73	12
0	75	5
0	78	41
0	80	3
0	81	22
0	83	8
0	86	54
0	87	4
0	89	5
0	91	1
0	94	3
0	97	7
0	99	15
0	100	6
0	108	2
0	111	1
0	116	3
0	132	3
0	146	1
0	170	3
0	176	3
1	0	457390
1	1	32027
1	2	14347
1	4	11006
1	5	3918
1	7	4314
1	8	6734
1	10	3882
1	11	5994
1	13	2779
1	14	6249
1	15	2404
1	17	4412
1	18	2261
1	20	2232
1	21	3826
1	22	1891
1	24	2850
1	26	1132
1	27	2551
1	29	2206
1	30	1082
1	32	2126
1	34	977
1	35	1928
1	37	1756
1	38	901
1	40	1756
1	41	824
1	43	1742
1	45	626
1	46	1543
1	48	1331
1	49	559
1	51	888
1	53	516
1	54	774
1	56	812
1	57	713
1	59	646
1	61	305
1	62	671
1	64	349
1	65	556
1	67	445
1	68	285
1	70	489
1	72	140
1	73	224
1	75	241
1	76	213
1	78	385
1	80	185
1	81	255
1	83	100
1	84	229
1	86	266
1	87	136
1	89	292
1	91	81
1	92	117
1	94	134
1	95	43
1	97	103
1	99	78
1	100	75
1	102	77
1	103	77
1	105	90
1	106	12
1	108	51
1	110	31
1	111	55
1	113	43
1	114	44
1	116	100
1	118	24
1	119	151
1	121	43
1	122	65
1	124	30
1	125	7
1	127	17
1	129	1
1	130	29
1	132	12
1	133	19
1	135	120
1	137	11
1	138	14
1	140	14
1	141	3
1	143	3
1	144	6
1	146	110
1	148	6
1	149	12
1	151	3
1	154	31
1	156	10
1	157	4
1	165	1
1	178	1
1	203	3
1	205	3
1	206	1
2	0	277549
2	1	42471
2	2	22832
2	4	15657
