bin	CHB_two_sided_statistic	CHB_two_sided_pvalue	CHB_two_sided_meta_pvalue	CHB_one_sided_statistic	CHB_one_sided_pvalue	CHB_one_sided_meta_pvalue	CHB_conservative_one_sided_meta_pvalue	CHB_heterozygosity_meta_pvalue	YRI_two_sided_statistic	YRI_two_sided_pvalue	YRI_two_sided_meta_pvalue	YRI_one_sided_statistic	YRI_one_sided_pvalue	YRI_one_sided_meta_pvalue	YRI_conservative_one_sided_meta_pvalue	YRI_heterozygosity_meta_pvalue
1	0.46733515700421174	0.6450729207976846	0.7519176746221914	0.46733515700421174	0.6450729207976846	0.7519176746221914	0.8587372728773541	0.39928472381522023	-2.0884713969448723	0.0491142477562312	0.44497602161500827	-2.0884713969448723	0.0491142477562312	0.44497602161500827	0.028907469501882936	0.16028030367400173
2	-0.25260803876981397	0.8030269919059609	0.7519176746221914	-0.25260803876981397	0.8030269919059609	0.7519176746221914	0.8587372728773541	0.39928472381522023	-1.765784489689454	0.09196580264004321	0.44497602161500827	-1.765784489689454	0.09196580264004321	0.44497602161500827	0.028907469501882936	0.16028030367400173
3	-0.6031790688138058	0.5528477323766081	0.7519176746221914	-0.6031790688138058	0.5528477323766081	0.7519176746221914	0.8587372728773541	0.39928472381522023	-0.3738066186890644	0.7122949808587243	0.44497602161500827	-0.3738066186890644	0.7122949808587243	0.44497602161500827	0.028907469501882936	0.16028030367400173
4	-0.5847193932083901	0.5652742848332712	0.7519176746221914	-0.5847193932083901	0.5652742848332712	0.7519176746221914	0.8587372728773541	0.39928472381522023	-0.6377138727149919	0.5308928419881636	0.44497602161500827	-0.6377138727149919	0.5308928419881636	0.44497602161500827	0.028907469501882936	0.16028030367400173
5	-1.4235118584446524	0.16927444708188136	0.7519176746221914	-1.4235118584446524	0.16927444708188136	0.7519176746221914	0.8587372728773541	0.39928472381522023	0.8059053168110728	0.4293276134604713	0.44497602161500827	0.8059053168110728	0.4293276134604713	0.44497602161500827	0.028907469501882936	0.16028030367400173
6	0.0688354226824032	0.9457717308567406	0.7519176746221914	0.0688354226824032	0.9457717308567406	0.7519176746221914	0.8587372728773541	0.39928472381522023	-0.933646303454376	0.3610965303153405	0.44497602161500827	-0.933646303454376	0.3610965303153405	0.44497602161500827	0.028907469501882936	0.16028030367400173
7	1.311720442297781	0.20447025846845807	0.7519176746221914	1.311720442297781	0.20447025846845807	0.7519176746221914	0.8587372728773541	0.39928472381522023	0.6843767904378828	0.5015894461288151	0.44497602161500827	0.6843767904378828	0.5015894461288151	0.44497602161500827	0.028907469501882936	0.16028030367400173
8	1.593246042671652	0.12604255625829447	0.7519176746221914	1.593246042671652	0.12604255625829447	0.7519176746221914	0.8587372728773541	0.39928472381522023	-0.34926562185152676	0.7303670178130928	0.44497602161500827	-0.34926562185152676	0.7303670178130928	0.44497602161500827	0.028907469501882936	0.16028030367400173
9	0.19399287411062885	0.8480447002260034	0.7519176746221914	0.19399287411062885	0.8480447002260034	0.7519176746221914	0.8587372728773541	0.39928472381522023	0.3159641843301578	0.755147689372827	0.44497602161500827	0.3159641843301578	0.755147689372827	0.44497602161500827	0.028907469501882936	0.16028030367400173
10	0.2675507259841664	0.7916544839857369	0.7519176746221914	0.2675507259841664	0.7916544839857369	0.7519176746221914	0.8587372728773541	0.39928472381522023	-0.5945611130346204	0.5584870370147527	0.44497602161500827	-0.5945611130346204	0.5584870370147527	0.44497602161500827	0.028907469501882936	0.16028030367400173
