UKB_sparse_bin	YRI_bin	UKB_WBfreq
0	0	108672
0	1	2817
0	2	1395
0	3	2535
0	4	904
0	6	1785
0	7	1010
0	9	868
0	10	1407
0	12	685
0	13	1317
0	14	484
0	16	1052
0	17	426
0	19	455
0	20	998
0	22	804
0	23	387
0	25	977
0	27	345
0	28	978
0	30	352
0	31	639
0	33	788
0	34	482
0	36	344
0	38	254
0	39	768
0	41	442
0	42	233
0	44	455
0	46	147
0	47	267
0	49	329
0	50	136
0	52	194
0	54	156
0	55	252
0	57	117
0	58	232
0	60	219
0	61	128
0	63	197
0	65	51
0	66	133
0	68	124
0	69	49
0	71	119
0	73	72
0	74	125
0	76	76
0	77	39
0	79	105
0	81	39
0	82	81
0	84	85
0	85	96
0	87	48
0	88	13
0	90	67
0	92	53
0	93	62
0	95	68
0	96	42
0	98	34
0	100	17
0	101	27
0	103	18
0	104	18
0	106	35
0	108	24
0	109	17
0	111	31
0	112	28
0	114	14
0	115	2
0	117	15
0	119	13
0	120	34
0	122	60
0	123	14
0	125	36
0	127	2
0	128	24
0	130	9
0	131	2
0	133	18
0	135	22
0	136	12
0	141	35
0	142	8
0	149	2
0	152	17
0	166	4
0	168	2
0	174	2
0	177	2
1	0	1433326
1	1	59868
1	2	35570
1	3	55329
1	4	21569
1	6	39326
1	7	19256
1	9	18777
1	10	34344
1	12	16121
1	13	29667
1	14	14272
1	16	25859
1	17	12678
1	19	12119
1	20	23790
1	22	22739
1	23	9822
1	25	18598
1	27	8482
1	28	17388
1	30	8514
1	31	16834
1	33	14958
1	34	6749
1	36	12822
1	38	5484
1	39	12244
1	41	11871
1	42	5076
1	44	10187
1	46	4581
1	47	8041
1	49	7792
1	50	3622
1	52	7550
1	54	3612
1	55	6805
1	57	3440
1	58	5883
1	60	5495
1	61	2693
1	63	5417
1	65	2378
1	66	4784
1	68	4005
1	69	2127
1	71	3916
1	73	1680
1	74	3315
1	76	3800
1	77	1541
1	79	2877
1	81	1335
1	82	2941
1	84	1291
1	85	2594
1	87	1963
1	88	1011
1	90	1992
1	92	933
1	93	1497
1	95	1545
1	96	675
1	98	1491
1	100	636
1	101	1062
1	103	883
1	104	502
1	106	1039
1	108	383
1	109	863
1	111	627
1	112	722
1	114	651
1	115	353
1	117	573
1	119	296
1	120	337
1	122	454
1	123	181
1	125	334
1	127	130
1	128	269
1	130	272
1	131	160
1	133	239
