UKB_sparse_bin	CHB_bin	UKB_WBfreq
0	0	52394
0	1	2483
0	2	955
0	4	911
0	5	288
0	7	200
0	8	656
0	10	192
0	11	577
0	13	203
0	14	509
0	15	303
0	17	393
0	18	132
0	20	238
0	21	267
0	22	159
0	24	305
0	26	243
0	27	189
0	29	119
0	30	64
0	32	93
0	34	88
0	35	188
0	37	142
0	38	130
0	40	113
0	41	46
0	43	105
0	45	91
0	46	129
0	48	68
0	49	39
0	51	64
0	53	61
0	54	84
0	56	69
0	57	51
0	59	50
0	61	20
0	62	36
0	64	31
0	65	21
0	67	39
0	68	15
0	70	64
0	72	21
0	73	33
0	75	16
0	76	6
0	78	21
0	80	10
0	81	17
0	83	8
0	84	7
0	86	48
0	87	6
0	89	12
0	91	1
0	92	2
0	94	21
0	95	6
0	97	14
0	99	2
0	100	5
0	102	2
0	106	3
0	108	3
0	110	2
0	111	7
0	113	17
0	114	2
0	116	3
0	119	6
0	121	1
0	124	4
0	143	1
0	146	9
0	157	24
1	0	336724
1	1	23217
1	2	12482
1	4	8533
1	5	3996
1	7	3428
1	8	5815
1	10	2586
1	11	5248
1	13	2435
1	14	5476
1	15	2151
1	17	3504
1	18	1721
1	20	1611
1	21	2953
1	22	1484
1	24	2306
1	26	1194
1	27	2226
1	29	2013
1	30	958
1	32	1639
1	34	768
1	35	1523
1	37	1594
1	38	633
1	40	1424
1	41	618
1	43	1077
1	45	596
1	46	1210
1	48	837
1	49	523
1	51	728
1	53	450
1	54	782
1	56	811
1	57	377
1	59	573
1	61	199
1	62	378
1	64	325
1	65	494
1	67	597
1	68	249
1	70	407
1	72	202
1	73	235
1	75	226
1	76	255
1	78	231
1	80	204
1	81	235
1	83	113
1	84	202
1	86	308
1	87	107
1	89	193
1	91	74
1	92	111
1	94	110
1	95	54
1	97	227
1	99	93
1	100	81
1	102	23
1	103	44
1	105	67
1	106	74
1	108	88
1	110	26
1	111	131
1	113	94
1	114	10
1	116	28
1	118	6
1	119	20
1	121	39
1	122	46
1	124	9
1	125	18
1	127	27
1	129	1
1	130	28
1	132	12
1	133	7
1	135	110
1	137	13
1	138	21
1	140	10
1	143	3
1	144	1
1	146	90
1	148	4
1	149	7
1	151	2
1	157	30
1	159	16
1	160	2
1	162	8
1	164	2
1	165	1
1	176	1
1	187	1
1	189	2
1	192	3
2	0	350099
2	1	46265
2	2	26030
2	4	15517
2	5	7180
2	7	7135
2	8	12209
2	10	5467
2	11	10986
2	13	4561
2	14	10348
2	15	4218
2	17	8566
2	18	4187
2	20	3278
2	21	6562
2	22	3467
2	24	6427
2	26	2946
2	27	5831
2	29	5203
2	30	2404
2	32	4896
2	34	1930
2	35	4063
2	37	3487
2	38	1939
2	40	3516
2	41	1567
2	43	2824
2	45	1526
2	46	2664
2	48	2619
2	49	1280
2	51	1896
2	53	1092
2	54	1975
2	56	1830
2	57	927
2	59	1725
2	61	890
2	62	1635
2	64	519
2	65	1240
2	67	1173
2	68	542
2	70	932
2	72	460
2	73	934
2	75	916
2	76	318
2	78	671
2	80	443
2	81	814
2	83	314
2	84	587
2	86	458
2	87	314
2	89	565
2	91	256
2	92	391
2	94	529
2	95	236
2	97	442
2	99	300
2	100	398
2	102	138
2	103	329
2	105	396
2	106	188
2	108	322
2	110	147
2	111	211
2	113	133
2	114	51
2	116	170
2	118	74
2	119	80
2	121	129
2	122	46
2	124	106
2	125	47
2	127	122
2	129	34
2	130	76
2	132	124
2	133	63
2	135	56
2	137	32
2	138	90
2	140	84
2	141	21
2	143	69
2	144	33
2	146	74
2	148	17
2	149	76
2	151	60
2	152	11
2	154	34
2	156	24
2	157	29
2	159	62
2	160	2
2	162	7
2	165	2
2	167	2
2	168	2
2	171	1
2	173	3
2	175	1
2	176	1
2	183	1
2	197	1
3	0	75284
3	1	20134
3	2	12912
3	4	8427
3	5	4008
3	7	3554
3	8	6898
3	10	3165
3	11	5934
3	13	2790
3	14	5582
3	15	2457
3	17	5483
3	18	2474
3	20	2706
3	21	4762
3	22	2212
3	24	4159
3	26	1917
3	27	4057
3	29	3752
3	30	1707
3	32	3200
3	34	1467
3	35	2763
3	37	2703
3	38	1491
3	40	2766
3	41	1330
3	43	2504
3	45	1169
3	46	2412
3	48	1966
3	49	961
3	51	1849
3	53	1034
3	54	1793
3	56	1571
3	57	745
3	59	1545
3	61	704
3	62	1334
3	64	646
3	65	1463
3	67	1254
3	68	644
3	70	1036
3	72	449
3	73	951
3	75	806
3	76	368
3	78	706
3	80	308
3	81	629
3	83	361
3	84	645
3	86	683
3	87	300
3	89	510
3	91	334
3	92	509
3	94	702
3	95	226
3	97	446
3	99	205
3	100	406
3	102	193
3	103	317
3	105	424
3	106	158
3	108	327
3	110	118
3	111	307
3	113	257
3	114	102
3	116	260
3	118	135
3	119	135
3	121	108
3	122	58
3	124	166
3	125	121
3	127	106
3	129	86
3	130	72
3	132	94
3	133	36
3	135	76
3	137	45
3	138	43
3	140	82
3	141	19
3	143	48
3	144	17
3	146	38
3	148	19
3	149	18
3	151	63
3	152	20
3	154	69
3	156	5
3	157	24
3	159	14
3	160	4
3	162	7
3	164	8
3	165	15
3	167	6
3	168	11
3	170	9
3	171	8
3	173	5
3	175	3
3	176	5
3	178	17
3	179	3
3	183	3
3	184	1
3	187	1
3	189	2
3	200	14
4	0	21517
4	1	10988
4	2	9126
4	4	7736
4	5	3359
4	7	3095
4	8	5886
4	10	3313
4	11	5906
4	13	2960
4	14	5453
4	15	2782
4	17	5712
4	18	2773
4	20	2515
4	21	5358
4	22	2324
4	24	4703
4	26	2566
4	27	4894
4	29	4912
4	30	2535
4	32	4660
4	34	2022
4	35	4317
4	37	4134
4	38	1981
4	40	3860
4	41	2107
4	43	3710
4	45	1792
4	46	3130
4	48	3360
4	49	1531
4	51	3482
4	53	1735
4	54	3290
4	56	2911
4	57	1447
4	59	2976
4	61	1338
4	62	2807
4	64	1360
4	65	2441
4	67	2482
4	68	1165
4	70	2034
4	72	1191
4	73	2237
4	75	2096
4	76	1120
4	78	2097
4	80	967
4	81	2228
4	83	988
4	84	2080
4	86	1760
4	87	764
4	89	1711
4	91	809
4	92	1663
4	94	1531
4	95	798
4	97	1319
4	99	757
4	100	1353
4	102	749
4	103	924
4	105	1046
4	106	612
4	108	970
4	110	455
4	111	1009
4	113	864
4	114	458
4	116	938
4	118	356
4	119	658
4	121	585
4	122	323
4	124	647
4	125	264
4	127	729
4	129	279
4	130	409
4	132	404
4	133	265
4	135	362
4	137	170
4	138	381
4	140	323
4	141	125
4	143	266
4	144	150
4	146	320
4	148	171
4	149	435
4	151	252
4	152	95
4	154	183
4	156	119
4	157	276
4	159	204
4	160	69
4	162	130
4	164	44
4	165	80
4	167	62
4	168	179
4	170	78
4	171	55
4	173	89
4	175	14
4	176	21
4	178	11
4	179	12
4	181	25
4	183	22
4	184	28
4	186	2
4	187	14
4	189	48
4	190	4
4	192	5
4	194	3
4	195	14
4	197	3
4	198	2
4	200	2
4	206	1
5	0	9145
5	1	6949
5	2	7187
5	4	5262
5	5	2797
5	7	2349
5	8	5262
5	10	2184
5	11	5362
5	13	2525
5	14	4407
5	15	2702
5	17	4546
5	18	1877
5	20	2369
5	21	5431
5	22	2877
5	24	4489
5	26	2681
5	27	4566
5	29	4608
5	30	2095
5	32	4819
5	34	2680
5	35	4336
5	37	3859
5	38	2242
5	40	4061
5	41	2162
5	43	4240
5	45	2006
5	46	4414
5	48	3728
5	49	2076
5	51	3806
5	53	1835
5	54	3670
5	56	3522
5	57	1665
5	59	3491
5	61	1590
5	62	3447
5	64	1841
5	65	3339
5	67	2968
5	68	1803
5	70	3061
5	72	1504
5	73	2830
5	75	2743
5	76	1535
5	78	2660
5	80	1444
5	81	2382
5	83	1206
5	84	2532
5	86	2242
5	87	1070
5	89	2579
5	91	911
5	92	2037
5	94	1895
5	95	813
5	97	1715
5	99	938
5	100	2013
5	102	806
5	103	1877
5	105	2159
5	106	758
5	108	1402
5	110	710
5	111	1409
5	113	1367
5	114	642
5	116	1380
5	118	717
5	119	963
5	121	983
5	122	403
5	124	940
5	125	603
5	127	925
5	129	597
5	130	1025
5	132	701
5	133	378
5	135	764
5	137	299
5	138	711
5	140	401
5	141	232
5	143	418
5	144	284
5	146	486
5	148	203
5	149	676
5	151	419
5	152	224
5	154	338
5	156	196
5	157	410
5	159	467
5	160	240
5	162	265
5	164	107
5	165	296
5	167	110
5	168	289
5	170	232
5	171	75
5	173	99
5	175	39
5	176	116
5	178	69
5	179	35
5	181	79
5	183	26
5	184	35
5	186	23
5	187	73
5	189	62
5	190	7
5	192	32
5	194	18
5	195	79
5	197	33
5	198	8
5	200	2
5	203	11
5	205	2
5	206	2
6	0	3280
6	1	3156
6	2	3993
6	4	3555
6	5	1567
6	7	1833
6	8	3159
6	10	1243
6	11	2526
6	13	1286
