UKB_sparse_bin	CHB_bin	UKB_WBfreq
1	0	12
1	1	2
2	0	8
2	1	1
2	8	1
2	24	1
2	27	1
2	48	1
2	113	1
3	0	6
3	5	1
3	8	1
3	21	2
3	24	2
3	38	1
3	106	1
4	0	1
4	2	1
4	4	1
4	5	2
4	15	1
4	24	1
4	26	1
4	32	1
4	37	1
4	54	1
4	67	1
4	103	1
4	143	1
5	1	2
5	8	1
5	17	1
5	24	1
5	29	1
5	35	1
5	54	1
5	70	1
5	73	1
5	80	1
5	86	1
5	114	1
5	137	1
6	1	1
6	4	1
6	24	1
6	35	1
6	43	1
6	51	1
6	54	1
6	86	1
6	87	1
6	94	1
6	100	1
6	118	1
6	121	1
6	130	1
7	0	1
7	8	1
7	14	1
7	18	1
7	67	1
7	78	1
7	103	1
7	114	1
7	116	1
7	124	1
7	157	1
7	165	1
7	170	1
7	197	1
8	21	1
8	64	1
8	65	1
8	70	1
8	78	1
8	87	1
8	97	1
8	108	1
8	113	1
8	119	1
8	130	1
8	138	1
8	170	1
8	202	1
9	81	1
9	89	1
9	94	1
9	95	1
9	97	1
9	114	1
9	118	1
9	122	1
9	132	1
9	159	1
9	162	1
9	165	1
9	179	1
9	195	1
10	40	1
10	92	1
10	118	1
10	173	1
10	179	1
10	181	1
10	184	1
10	186	1
10	187	1
10	192	1
10	200	1
10	202	1
10	203	1
10	205	1
10	206	1
